person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,income_group,loan_amount_group,loan_income_group,income_per_loan,credit_history_to_age
23,120000,MORTGAGE,8.0,EDUCATION,B,4000,10.65,0,0.03,N,2,100K+,0-5K,0-10%,30.0,0.08695652173913043
22,25899,OWN,7.0,VENTURE,B,6250,12.69,0,0.24,N,2,Below 30K,5K-10K,20-30%,4.14384,0.09090909090909091
23,120000,MORTGAGE,3.0,VENTURE,A,5000,8.9,0,0.04,N,4,100K+,0-5K,0-10%,24.0,0.17391304347826086
24,120000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,7000,15.62,0,0.06,N,2,100K+,5K-10K,0-10%,17.142857142857142,0.08333333333333333
25,120000,MORTGAGE,9.0,MEDICAL,A,5000,8.49,0,0.04,N,3,100K+,0-5K,0-10%,24.0,0.12
26,120000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,5600,13.49,0,0.05,Y,3,100K+,5K-10K,0-10%,21.428571428571427,0.11538461538461539
23,120000,MORTGAGE,7.0,MEDICAL,A,8500,5.42,0,0.07,N,4,100K+,5K-10K,0-10%,14.117647058823529,0.17391304347826086
22,44000,RENT,5.0,HOMEIMPROVEMENT,B,15000,11.11,1,0.34,N,3,30K-50K,10K-15K,30-40%,2.933333333333333,0.13636363636363635
23,120000,MORTGAGE,3.0,MEDICAL,B,30000,11.49,0,0.25,N,4,100K+,20K+,20-30%,4.0,0.17391304347826086
22,120000,MORTGAGE,0.0,EDUCATION,D,16800,15.62,0,0.14,N,4,100K+,15K-20K,10-20%,7.142857142857143,0.18181818181818182
26,120000,MORTGAGE,11.0,VENTURE,A,10000,5.99,0,0.08,N,4,100K+,5K-10K,0-10%,12.0,0.15384615384615385
23,50000,RENT,7.0,PERSONAL,B,15000,10.37,0,0.3,N,3,30K-50K,10K-15K,20-30%,3.3333333333333335,0.13043478260869565
24,120000,MORTGAGE,8.0,PERSONAL,B,8575,10.99,0,0.07,N,3,100K+,5K-10K,0-10%,13.994169096209912,0.125
24,91800,OWN,8.0,MEDICAL,E,10000,19.29,1,0.09,N,2,75K-100K,5K-10K,0-10%,9.18,0.08333333333333333
26,108000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,15000,11.49,1,0.14,N,3,100K+,10K-15K,10-20%,7.2,0.11538461538461539
25,120000,MORTGAGE,9.0,PERSONAL,C,21000,13.49,0,0.17,N,4,100K+,20K+,10-20%,5.714285714285714,0.16
23,120000,MORTGAGE,7.0,EDUCATION,A,12000,5.42,0,0.1,N,3,100K+,10K-15K,0-10%,10.0,0.13043478260869565
25,120000,MORTGAGE,2.0,PERSONAL,F,10000,20.99,0,0.08,N,4,100K+,5K-10K,0-10%,12.0,0.16
22,120000,MORTGAGE,3.0,MEDICAL,C,5000,14.79,0,0.04,N,2,100K+,0-5K,0-10%,24.0,0.09090909090909091
24,120000,MORTGAGE,9.0,EDUCATION,B,20000,9.99,0,0.17,N,4,100K+,15K-20K,10-20%,6.0,0.16666666666666666
24,120000,OWN,8.0,EDUCATION,A,5275,5.42,0,0.04,N,4,100K+,5K-10K,0-10%,22.748815165876778,0.16666666666666666
23,120000,MORTGAGE,7.0,MEDICAL,A,6000,6.99,0,0.05,N,3,100K+,5K-10K,0-10%,20.0,0.13043478260869565
23,50000,RENT,1.0,VENTURE,C,15000,13.61,0,0.3,N,3,30K-50K,10K-15K,20-30%,3.3333333333333335,0.13043478260869565
22,120000,MORTGAGE,6.0,VENTURE,A,12000,7.49,0,0.1,N,4,100K+,10K-15K,0-10%,10.0,0.18181818181818182
24,120000,MORTGAGE,5.0,PERSONAL,A,16000,6.99,0,0.13,N,4,100K+,15K-20K,10-20%,7.5,0.16666666666666666
23,50000,RENT,7.0,PERSONAL,A,15000,7.88,0,0.3,N,4,30K-50K,10K-15K,20-30%,3.3333333333333335,0.17391304347826086
24,91800,MORTGAGE,8.0,MEDICAL,D,5000,15.99,1,0.05,N,2,75K-100K,0-5K,0-10%,18.36,0.08333333333333333
23,120000,MORTGAGE,5.0,MEDICAL,B,6000,9.99,0,0.05,N,3,100K+,5K-10K,0-10%,20.0,0.13043478260869565
25,44000,RENT,1.0,EDUCATION,D,15000,14.59,1,0.34,N,4,30K-50K,10K-15K,30-40%,2.933333333333333,0.16
24,50000,RENT,2.0,VENTURE,B,15000,11.36,0,0.3,N,2,30K-50K,10K-15K,20-30%,3.3333333333333335,0.08333333333333333
24,120000,MORTGAGE,3.0,MEDICAL,A,4800,5.99,0,0.04,N,4,100K+,0-5K,0-10%,25.0,0.16666666666666666
24,120000,MORTGAGE,8.0,PERSONAL,C,20000,12.99,0,0.17,Y,2,100K+,15K-20K,10-20%,6.0,0.08333333333333333
23,120000,OWN,7.0,VENTURE,B,3600,10.59,0,0.03,N,4,100K+,0-5K,0-10%,33.333333333333336,0.17391304347826086
22,120000,MORTGAGE,3.0,MEDICAL,A,22000,7.49,0,0.18,N,3,100K+,20K+,10-20%,5.454545454545454,0.13636363636363635
23,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,3750,5.42,0,0.03,N,3,100K+,0-5K,0-10%,32.0,0.13043478260869565
26,120000,MORTGAGE,5.0,EDUCATION,B,13000,10.99,0,0.11,N,2,100K+,10K-15K,10-20%,9.23076923076923,0.07692307692307693
25,120000,MORTGAGE,7.0,MEDICAL,A,14500,7.49,0,0.12,N,4,100K+,10K-15K,10-20%,8.275862068965518,0.16
26,120000,MORTGAGE,10.0,MEDICAL,C,5000,13.49,0,0.04,Y,2,100K+,0-5K,0-10%,24.0,0.07692307692307693
26,120000,MORTGAGE,5.0,EDUCATION,A,8000,7.29,0,0.07,N,2,100K+,5K-10K,0-10%,15.0,0.07692307692307693
25,120000,MORTGAGE,9.0,PERSONAL,A,10000,5.42,0,0.08,N,4,100K+,5K-10K,0-10%,12.0,0.16
26,50004,RENT,3.0,VENTURE,C,15000,13.72,0,0.3,Y,4,50K-75K,10K-15K,20-30%,3.3336,0.15384615384615385
22,50004,RENT,6.0,VENTURE,D,15000,15.05,0,0.3,Y,2,50K-75K,10K-15K,20-30%,3.3336,0.09090909090909091
23,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,10.99,0,0.13,N,4,100K+,10K-15K,10-20%,8.0,0.17391304347826086
23,120000,MORTGAGE,7.0,EDUCATION,B,18225,10.99,0,0.15,N,3,100K+,15K-20K,10-20%,6.584362139917696,0.13043478260869565
24,120000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,14000,10.74,0,0.12,N,3,100K+,10K-15K,10-20%,8.571428571428571,0.125
22,44172,RENT,4.0,PERSONAL,B,15000,10.37,1,0.34,N,3,30K-50K,10K-15K,30-40%,2.9448,0.13636363636363635
26,50400,RENT,10.0,HOMEIMPROVEMENT,B,15000,10.75,0,0.3,N,2,50K-75K,10K-15K,20-30%,3.36,0.07692307692307693
25,120000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,28000,10.74,0,0.23,N,3,100K+,20K+,20-30%,4.285714285714286,0.12
25,50500,RENT,4.0,VENTURE,B,15000,11.14,0,0.3,N,4,50K-75K,10K-15K,20-30%,3.3666666666666667,0.16
25,120000,MORTGAGE,9.0,PERSONAL,B,10000,10.37,0,0.08,N,3,100K+,5K-10K,0-10%,12.0,0.12
26,120000,MORTGAGE,10.0,MEDICAL,A,10000,5.42,0,0.08,N,2,100K+,5K-10K,0-10%,12.0,0.07692307692307693
26,120000,MORTGAGE,0.0,EDUCATION,A,6000,10.99,0,0.05,N,2,100K+,5K-10K,0-10%,20.0,0.07692307692307693
22,120000,MORTGAGE,2.0,EDUCATION,A,17400,7.66,0,0.14,N,2,100K+,15K-20K,10-20%,6.896551724137931,0.09090909090909091
22,51000,RENT,6.0,DEBTCONSOLIDATION,B,15000,11.11,0,0.29,N,4,50K-75K,10K-15K,20-30%,3.4,0.18181818181818182
23,120000,MORTGAGE,7.0,VENTURE,C,6000,13.06,0,0.05,N,4,100K+,5K-10K,0-10%,20.0,0.17391304347826086
25,25000,OWN,9.0,VENTURE,A,6000,7.51,0,0.24,N,2,Below 30K,5K-10K,20-30%,4.166666666666667,0.08
24,51000,RENT,6.0,MEDICAL,B,15000,11.12,0,0.29,N,3,50K-75K,10K-15K,20-30%,3.4,0.125
23,120000,MORTGAGE,2.0,PERSONAL,D,24250,16.02,0,0.2,Y,4,100K+,20K+,10-20%,4.948453608247423,0.17391304347826086
25,51000,RENT,1.0,VENTURE,C,15000,13.48,0,0.29,Y,4,50K-75K,10K-15K,20-30%,3.4,0.16
23,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,16000,10.37,0,0.13,N,3,100K+,15K-20K,10-20%,7.5,0.13043478260869565
24,120000,OWN,8.0,PERSONAL,D,15000,15.28,0,0.13,N,3,100K+,10K-15K,10-20%,8.0,0.125
25,120000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.08,N,2,100K+,5K-10K,0-10%,12.0,0.08
25,120000,MORTGAGE,2.0,EDUCATION,B,13000,9.99,0,0.11,N,4,100K+,10K-15K,10-20%,9.23076923076923,0.16
26,120000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,25000,10.99,0,0.21,N,3,100K+,20K+,20-30%,4.8,0.11538461538461539
26,91800,MORTGAGE,10.0,MEDICAL,E,10000,16.32,1,0.09,Y,4,75K-100K,5K-10K,0-10%,9.18,0.15384615384615385
24,51500,RENT,8.0,EDUCATION,A,15000,8.49,0,0.29,N,2,50K-75K,10K-15K,20-30%,3.433333333333333,0.08333333333333333
22,25000,OWN,4.0,VENTURE,A,5000,6.03,0,0.2,N,2,Below 30K,0-5K,10-20%,5.0,0.09090909090909091
25,25000,OWN,4.0,EDUCATION,A,8500,6.03,0,0.34,N,2,Below 30K,5K-10K,30-40%,2.9411764705882355,0.08
24,51996,RENT,2.0,MEDICAL,C,15000,13.22,0,0.29,N,3,50K-75K,10K-15K,20-30%,3.4664,0.125
26,120000,MORTGAGE,2.0,EDUCATION,A,10000,5.42,0,0.08,N,4,100K+,5K-10K,0-10%,12.0,0.15384615384615385
24,120000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,8400,13.72,0,0.07,Y,2,100K+,5K-10K,0-10%,14.285714285714286,0.08333333333333333
23,46000,RENT,3.0,MEDICAL,D,15000,16.0,1,0.33,N,4,30K-50K,10K-15K,30-40%,3.066666666666667,0.17391304347826086
23,52000,RENT,7.0,VENTURE,C,15000,14.26,0,0.29,N,3,50K-75K,10K-15K,20-30%,3.466666666666667,0.13043478260869565
24,120000,MORTGAGE,0.0,EDUCATION,D,25000,15.2,0,0.21,Y,3,100K+,20K+,20-30%,4.8,0.125
25,52000,RENT,4.0,EDUCATION,B,15000,12.18,0,0.29,N,4,50K-75K,10K-15K,20-30%,3.466666666666667,0.16
25,120000,MORTGAGE,9.0,PERSONAL,C,25000,13.72,0,0.21,N,3,100K+,20K+,20-30%,4.8,0.12
25,120000,MORTGAGE,7.0,MEDICAL,A,4000,5.42,0,0.03,N,3,100K+,0-5K,0-10%,30.0,0.12
22,52500,RENT,2.0,EDUCATION,B,15000,10.37,0,0.29,N,3,50K-75K,10K-15K,20-30%,3.5,0.13636363636363635
25,120000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,9500,5.42,0,0.08,N,2,100K+,5K-10K,0-10%,12.631578947368421,0.08
23,108000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,4000,10.99,1,0.04,N,2,100K+,0-5K,0-10%,27.0,0.08695652173913043
23,120000,MORTGAGE,5.0,EDUCATION,A,14000,10.99,0,0.12,N,3,100K+,10K-15K,10-20%,8.571428571428571,0.13043478260869565
24,120000,MORTGAGE,1.0,MEDICAL,A,3000,6.39,0,0.03,N,3,100K+,0-5K,0-10%,40.0,0.125
23,120000,MORTGAGE,4.0,VENTURE,A,10000,10.99,0,0.08,N,2,100K+,5K-10K,0-10%,12.0,0.08695652173913043
23,120000,MORTGAGE,2.0,EDUCATION,A,6000,6.76,0,0.05,N,3,100K+,5K-10K,0-10%,20.0,0.13043478260869565
23,120000,MORTGAGE,7.0,EDUCATION,C,8000,13.61,0,0.07,Y,2,100K+,5K-10K,0-10%,15.0,0.08695652173913043
24,91800,MORTGAGE,8.0,MEDICAL,D,15000,16.32,1,0.14,Y,2,75K-100K,10K-15K,10-20%,6.12,0.08333333333333333
22,52596,RENT,1.0,PERSONAL,B,15000,10.74,0,0.29,N,2,50K-75K,10K-15K,20-30%,3.5064,0.09090909090909091
26,120000,MORTGAGE,3.0,PERSONAL,A,4600,6.39,0,0.04,N,2,100K+,0-5K,0-10%,26.08695652173913,0.07692307692307693
23,120000,MORTGAGE,8.0,MEDICAL,A,10000,7.88,0,0.08,N,2,100K+,5K-10K,0-10%,12.0,0.08695652173913043
26,120000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,4000,7.14,0,0.03,N,3,100K+,0-5K,0-10%,30.0,0.11538461538461539
24,23000,RENT,2.0,EDUCATION,C,1600,10.99,0,0.07,Y,2,Below 30K,0-5K,0-10%,14.375,0.08333333333333333
23,120000,MORTGAGE,7.0,EDUCATION,A,10000,7.51,0,0.08,N,3,100K+,5K-10K,0-10%,12.0,0.13043478260869565
23,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4900,7.14,0,0.04,N,4,100K+,0-5K,0-10%,24.489795918367346,0.17391304347826086
24,23000,RENT,2.0,EDUCATION,A,1600,7.68,0,0.07,N,2,Below 30K,0-5K,0-10%,14.375,0.08333333333333333
25,25000,RENT,1.0,DEBTCONSOLIDATION,B,1600,9.99,0,0.06,N,3,Below 30K,0-5K,0-10%,15.625,0.12
24,120000,MORTGAGE,2.0,PERSONAL,A,12000,7.51,0,0.1,N,3,100K+,10K-15K,0-10%,10.0,0.125
25,25000,RENT,4.0,MEDICAL,C,1600,12.98,0,0.06,N,3,Below 30K,0-5K,0-10%,15.625,0.12
24,25000,RENT,3.0,PERSONAL,C,1600,12.53,0,0.06,N,3,Below 30K,0-5K,0-10%,15.625,0.125
26,25200,RENT,0.0,VENTURE,C,1600,10.99,0,0.06,Y,2,Below 30K,0-5K,0-10%,15.75,0.07692307692307693
23,26000,RENT,1.0,PERSONAL,D,1600,16.29,1,0.06,Y,3,Below 30K,0-5K,0-10%,16.25,0.13043478260869565
25,120000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000,6.76,0,0.05,N,3,100K+,5K-10K,0-10%,20.0,0.12
26,120000,MORTGAGE,10.0,HOMEIMPROVEMENT,D,10000,14.59,0,0.08,Y,2,100K+,5K-10K,0-10%,12.0,0.07692307692307693
22,26880,RENT,2.0,DEBTCONSOLIDATION,B,1600,11.12,0,0.06,N,2,Below 30K,0-5K,0-10%,16.8,0.09090909090909091
22,28150,RENT,0.0,MEDICAL,A,1600,6.39,0,0.06,N,4,Below 30K,0-5K,0-10%,17.59375,0.18181818181818182
25,28800,RENT,2.0,MEDICAL,A,1600,6.62,0,0.06,N,2,Below 30K,0-5K,0-10%,18.0,0.08
23,29124,RENT,3.0,EDUCATION,B,1600,10.83,0,0.05,N,4,Below 30K,0-5K,0-10%,18.2025,0.17391304347826086
26,120000,MORTGAGE,10.0,PERSONAL,C,10000,12.73,0,0.08,N,3,100K+,5K-10K,0-10%,12.0,0.11538461538461539
26,120000,OWN,10.0,PERSONAL,C,15000,13.11,0,0.13,Y,4,100K+,10K-15K,10-20%,8.0,0.15384615384615385
25,30000,RENT,8.0,PERSONAL,D,1600,16.29,0,0.05,N,3,Below 30K,0-5K,0-10%,18.75,0.12
24,91800,MORTGAGE,0.0,MEDICAL,C,16000,14.22,1,0.15,N,4,75K-100K,15K-20K,10-20%,5.7375,0.16666666666666666
21,120000,MORTGAGE,5.0,VENTURE,B,15000,10.25,0,0.13,N,2,100K+,10K-15K,10-20%,8.0,0.09523809523809523
22,31000,RENT,2.0,MEDICAL,A,1600,9.32,0,0.05,N,3,30K-50K,0-5K,0-10%,19.375,0.13636363636363635
26,120000,MORTGAGE,0.0,PERSONAL,C,20000,13.85,0,0.17,N,3,100K+,15K-20K,10-20%,6.0,0.11538461538461539
23,120000,MORTGAGE,0.0,PERSONAL,D,25000,15.31,0,0.21,N,3,100K+,20K+,20-30%,4.8,0.13043478260869565
24,120000,OWN,8.0,HOMEIMPROVEMENT,C,21000,14.26,0,0.17,Y,2,100K+,20K+,10-20%,5.714285714285714,0.08333333333333333
25,25000,OWN,4.0,MEDICAL,C,17500,14.22,0,0.7,N,2,Below 30K,15K-20K,50%+,1.4285714285714286,0.08
26,25000,OWN,1.0,EDUCATION,B,5000,9.88,0,0.2,N,3,Below 30K,0-5K,10-20%,5.0,0.11538461538461539
23,29000,RENT,0.0,DEBTCONSOLIDATION,A,1600,7.88,1,0.06,N,3,Below 30K,0-5K,0-10%,18.125,0.13043478260869565
24,37500,RENT,2.0,DEBTCONSOLIDATION,C,1600,11.03,0,0.04,Y,3,30K-50K,0-5K,0-10%,23.4375,0.125
26,32000,RENT,5.0,VENTURE,D,1600,14.46,1,0.05,Y,3,30K-50K,0-5K,0-10%,20.0,0.11538461538461539
23,120000,MORTGAGE,8.0,VENTURE,A,14000,8.94,0,0.12,N,3,100K+,10K-15K,10-20%,8.571428571428571,0.13043478260869565
25,25000,OWN,4.0,VENTURE,B,2000,10.99,0,0.08,N,3,Below 30K,0-5K,0-10%,12.5,0.12
22,25000,OWN,6.0,VENTURE,A,13000,7.88,0,0.52,N,3,Below 30K,10K-15K,50%+,1.9230769230769231,0.13636363636363635
23,120000,MORTGAGE,0.0,PERSONAL,A,17000,8.94,0,0.14,N,2,100K+,15K-20K,10-20%,7.0588235294117645,0.08695652173913043
24,32400,RENT,0.0,EDUCATION,C,1600,13.98,1,0.05,N,3,30K-50K,0-5K,0-10%,20.25,0.125
25,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,E,20000,10.99,0,0.17,N,2,100K+,15K-20K,10-20%,6.0,0.08
22,120000,MORTGAGE,5.0,MEDICAL,A,18000,8.94,0,0.15,N,3,100K+,15K-20K,10-20%,6.666666666666667,0.13636363636363635
26,120000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,16000,8.94,0,0.13,N,2,100K+,15K-20K,10-20%,7.5,0.07692307692307693
22,120000,MORTGAGE,3.0,MEDICAL,C,9600,13.22,0,0.08,Y,4,100K+,5K-10K,0-10%,12.5,0.18181818181818182
26,120000,MORTGAGE,1.0,HOMEIMPROVEMENT,E,20000,17.74,0,0.17,Y,3,100K+,15K-20K,10-20%,6.0,0.11538461538461539
24,120000,MORTGAGE,8.0,PERSONAL,A,16000,10.99,0,0.13,N,3,100K+,15K-20K,10-20%,7.5,0.125
24,120000,MORTGAGE,1.0,EDUCATION,F,25000,18.53,0,0.21,N,2,100K+,20K+,20-30%,4.8,0.08333333333333333
23,25000,OWN,1.0,EDUCATION,A,8000,8.59,0,0.32,N,3,Below 30K,5K-10K,30-40%,3.125,0.13043478260869565
26,120000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,20000,13.79,0,0.17,Y,4,100K+,15K-20K,10-20%,6.0,0.15384615384615385
23,45000,RENT,6.0,VENTURE,B,1600,10.08,0,0.04,N,4,30K-50K,0-5K,0-10%,28.125,0.17391304347826086
23,48000,RENT,4.0,EDUCATION,C,1600,13.98,0,0.03,N,3,30K-50K,0-5K,0-10%,30.0,0.13043478260869565
24,120000,MORTGAGE,0.0,VENTURE,B,15200,12.21,0,0.13,N,2,100K+,15K-20K,10-20%,7.894736842105263,0.08333333333333333
22,48000,RENT,1.0,MEDICAL,C,1600,14.26,0,0.03,N,4,30K-50K,0-5K,0-10%,30.0,0.18181818181818182
23,108000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,18000,11.26,1,0.17,N,2,100K+,15K-20K,10-20%,6.0,0.08695652173913043
23,53616,RENT,6.0,EDUCATION,B,1600,12.42,0,0.03,N,4,50K-75K,0-5K,0-10%,33.51,0.17391304347826086
23,120000,MORTGAGE,7.0,MEDICAL,B,20000,12.21,0,0.17,N,3,100K+,15K-20K,10-20%,6.0,0.13043478260869565
24,120000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,16000,9.63,0,0.13,N,2,100K+,15K-20K,10-20%,7.5,0.08333333333333333
21,51000,RENT,5.0,VENTURE,D,1600,15.62,1,0.03,N,4,50K-75K,0-5K,0-10%,31.875,0.19047619047619047
23,60000,RENT,1.0,MEDICAL,C,1600,13.99,0,0.03,Y,4,50K-75K,0-5K,0-10%,37.5,0.17391304347826086
24,120000,MORTGAGE,7.0,EDUCATION,B,2500,10.99,0,0.02,N,3,100K+,0-5K,0-10%,48.0,0.125
21,54000,RENT,0.0,VENTURE,D,1600,14.96,1,0.03,N,4,50K-75K,0-5K,0-10%,33.75,0.19047619047619047
24,62000,RENT,1.0,MEDICAL,C,1600,13.85,0,0.03,Y,4,50K-75K,0-5K,0-10%,38.75,0.16666666666666666
25,120000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,20000,11.14,0,0.17,N,4,100K+,15K-20K,10-20%,6.0,0.16
24,108000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,25000,13.99,1,0.23,Y,2,100K+,20K+,20-30%,4.32,0.08333333333333333
26,120000,MORTGAGE,7.0,HOMEIMPROVEMENT,F,25000,15.76,0,0.21,N,4,100K+,20K+,20-30%,4.8,0.15384615384615385
23,120000,MORTGAGE,0.0,EDUCATION,C,23000,11.03,0,0.19,N,2,100K+,20K+,10-20%,5.217391304347826,0.08695652173913043
26,120000,MORTGAGE,8.0,EDUCATION,B,25000,9.76,0,0.21,N,3,100K+,20K+,20-30%,4.8,0.11538461538461539
24,120000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,9500,11.66,0,0.08,Y,2,100K+,5K-10K,0-10%,12.631578947368421,0.08333333333333333
25,120000,OWN,3.0,EDUCATION,B,3000,10.14,0,0.03,N,3,100K+,0-5K,0-10%,40.0,0.12
23,70000,RENT,7.0,DEBTCONSOLIDATION,B,1600,11.14,0,0.02,N,4,50K-75K,0-5K,0-10%,43.75,0.17391304347826086
22,82000,RENT,2.0,EDUCATION,B,1600,11.89,0,0.02,N,2,75K-100K,0-5K,0-10%,51.25,0.09090909090909091
22,24996,OWN,2.0,PERSONAL,B,13000,8.88,0,0.52,N,4,Below 30K,10K-15K,50%+,1.9227692307692308,0.18181818181818182
24,120155,MORTGAGE,4.0,EDUCATION,A,12000,10.99,0,0.1,N,4,100K+,10K-15K,0-10%,10.012916666666667,0.16666666666666666
25,12732,RENT,4.0,HOMEIMPROVEMENT,C,1550,15.27,1,0.12,N,2,Below 30K,0-5K,10-20%,8.214193548387097,0.08
22,120456,MORTGAGE,6.0,EDUCATION,D,20000,14.96,0,0.17,Y,2,100K+,15K-20K,10-20%,6.0228,0.09090909090909091
21,24996,OWN,5.0,VENTURE,A,5000,7.51,0,0.2,N,2,Below 30K,0-5K,10-20%,4.9992,0.09523809523809523
22,34480,RENT,4.0,VENTURE,D,1550,15.21,0,0.04,Y,3,30K-50K,0-5K,0-10%,22.24516129032258,0.13636363636363635
25,120775,OWN,9.0,EDUCATION,C,15000,13.11,0,0.12,N,4,100K+,10K-15K,10-20%,8.051666666666666,0.16
26,26989,RENT,2.0,MEDICAL,C,1525,15.23,0,0.06,Y,3,Below 30K,0-5K,0-10%,17.697704918032787,0.11538461538461539
25,121000,MORTGAGE,9.0,MEDICAL,B,13600,11.99,0,0.11,N,2,100K+,10K-15K,10-20%,8.897058823529411,0.08
25,121000,MORTGAGE,6.0,VENTURE,B,13000,10.99,0,0.11,N,2,100K+,10K-15K,10-20%,9.307692307692308,0.08
23,121000,MORTGAGE,4.0,PERSONAL,A,3600,5.79,0,0.03,N,4,100K+,0-5K,0-10%,33.611111111111114,0.17391304347826086
24,121000,MORTGAGE,0.0,EDUCATION,B,20400,10.75,0,0.17,N,2,100K+,20K+,10-20%,5.931372549019608,0.08333333333333333
22,12000,RENT,1.0,VENTURE,A,1500,6.99,0,0.13,N,2,Below 30K,0-5K,10-20%,8.0,0.09090909090909091
25,121000,MORTGAGE,1.0,EDUCATION,B,3600,11.83,0,0.03,N,3,100K+,0-5K,0-10%,33.611111111111114,0.12
23,24972,OWN,4.0,VENTURE,B,2600,11.86,0,0.1,N,4,Below 30K,0-5K,0-10%,9.604615384615384,0.17391304347826086
23,14000,RENT,0.0,DEBTCONSOLIDATION,C,1500,10.99,0,0.11,Y,4,Below 30K,0-5K,10-20%,9.333333333333334,0.17391304347826086
21,121352,MORTGAGE,5.0,DEBTCONSOLIDATION,C,7750,10.99,0,0.06,N,4,100K+,5K-10K,0-10%,15.65832258064516,0.19047619047619047
23,14088,RENT,2.0,MEDICAL,B,1500,8.88,0,0.11,N,2,Below 30K,0-5K,10-20%,9.392,0.08695652173913043
25,121680,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,10.37,0,0.12,N,3,100K+,10K-15K,10-20%,8.112,0.12
22,24960,OWN,4.0,PERSONAL,A,4525,7.51,0,0.18,N,4,Below 30K,0-5K,10-20%,5.516022099447514,0.18181818181818182
25,14400,RENT,0.0,VENTURE,C,1500,12.99,1,0.1,Y,2,Below 30K,0-5K,0-10%,9.6,0.08
23,122000,MORTGAGE,7.0,EDUCATION,C,16000,13.49,0,0.13,N,2,100K+,15K-20K,10-20%,7.625,0.08695652173913043
25,24864,OWN,9.0,VENTURE,B,9000,10.99,0,0.36,N,3,Below 30K,5K-10K,30-40%,2.7626666666666666,0.12
25,110000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,12000,15.99,1,0.11,N,3,100K+,10K-15K,10-20%,9.166666666666666,0.12
22,24744,OWN,5.0,VENTURE,B,5000,11.89,0,0.2,N,2,Below 30K,0-5K,10-20%,4.9488,0.09090909090909091
22,122000,MORTGAGE,6.0,MEDICAL,A,6000,6.92,0,0.05,N,2,100K+,5K-10K,0-10%,20.333333333333332,0.09090909090909091
25,122000,MORTGAGE,1.0,PERSONAL,C,35000,13.8,0,0.29,Y,3,100K+,20K+,20-30%,3.4857142857142858,0.12
23,122000,MORTGAGE,5.0,PERSONAL,A,12000,7.29,0,0.1,N,3,100K+,10K-15K,0-10%,10.166666666666666,0.13043478260869565
22,24605,OWN,3.0,VENTURE,C,10000,10.99,0,0.41,Y,2,Below 30K,5K-10K,40-50%,2.4605,0.09090909090909091
26,122000,MORTGAGE,4.0,EDUCATION,C,4800,10.99,0,0.04,Y,3,100K+,0-5K,0-10%,25.416666666666668,0.11538461538461539
22,24600,OWN,1.0,PERSONAL,B,4750,10.0,0,0.19,N,4,Below 30K,0-5K,10-20%,5.178947368421053,0.18181818181818182
25,122000,MORTGAGE,9.0,PERSONAL,C,20000,13.23,0,0.16,Y,4,100K+,15K-20K,10-20%,6.1,0.16
26,14400,RENT,1.0,PERSONAL,B,1500,9.25,0,0.1,N,4,Below 30K,0-5K,0-10%,9.6,0.15384615384615385
21,15600,RENT,2.0,EDUCATION,B,1500,11.86,0,0.1,N,2,Below 30K,0-5K,0-10%,10.4,0.09523809523809523
26,122000,MORTGAGE,10.0,PERSONAL,A,6000,7.51,0,0.05,N,2,100K+,5K-10K,0-10%,20.333333333333332,0.07692307692307693
25,122000,MORTGAGE,8.0,PERSONAL,C,10000,13.57,0,0.08,N,4,100K+,5K-10K,0-10%,12.2,0.16
25,122000,MORTGAGE,1.0,MEDICAL,A,10000,8.94,0,0.08,N,4,100K+,5K-10K,0-10%,12.2,0.16
21,15874,RENT,4.0,EDUCATION,B,1500,10.99,0,0.09,N,3,Below 30K,0-5K,0-10%,10.582666666666666,0.14285714285714285
